no,item,attempts
1873,apple,10
1874,apple,12
1875,apple,8
1876,apple,14
1877,apple,10
1878,apple,10
1879,apple,15
1880,apple,11
1881,apple,8
1882,apple,9
1883,apple,9
1884,apple,9
1885,apple,14
1886,apple,8
1887,apple,10
1888,apple,11
1889,apple,10
1890,apple,8
1891,apple,11
1892,apple,8
1893,apple,10
1894,apple,12
1895,apple,9
1896,apple,13
1897,apple,7
1898,apple,8
1899,apple,11
1900,apple,10
1901,apple,8
1902,apple,10
1903,apple,12
1904,apple,8
1905,apple,15
1906,apple,9
1907,apple,12
1908,apple,11
1909,apple,7
1910,apple,9
1911,apple,11
1912,apple,7
1913,apple,12
1914,apple,8
1915,apple,9
1916,apple,9
1917,apple,11
1918,apple,8
1919,apple,11
1920,apple,11
1921,apple,10
1922,apple,12
1923,apple,7
1924,apple,12
1925,apple,9
1926,apple,12
1927,apple,9
1928,apple,9
1929,apple,12
1930,apple,7
1931,apple,13
1932,apple,7
1933,apple,10
1934,apple,11
1935,apple,9
1936,apple,10
1937,apple,8
1938,apple,7
1939,apple,10
1940,apple,10
1941,apple,10
1942,apple,8
1943,apple,10
1944,apple,12
1945,apple,8
1946,apple,11
1947,apple,13
1948,apple,12
1949,apple,11
1950,apple,8
1951,apple,11
1952,apple,9
1953,apple,9
1954,apple,7
1955,apple,15
1956,apple,9
1957,apple,11
1958,apple,8
1959,apple,14
1960,apple,9
1961,apple,10
1962,apple,12
1963,apple,8
1964,apple,10
1965,apple,7
1966,apple,10
1967,apple,14
1968,apple,11
1969,apple,14
1970,apple,11
1971,apple,7
1972,apple,10
1973,apple,8
1974,apple,10
1975,apple,8
1976,apple,8
1977,apple,9
1978,apple,9
1979,apple,11
1980,apple,9
1981,apple,10
1982,apple,12
1983,apple,16
1984,apple,11
1985,apple,9
1986,apple,12
1987,apple,10
1988,apple,9
1989,apple,10
1990,apple,8
1991,apple,10
1992,apple,9
1993,apple,9
1994,apple,10
1995,apple,15
1996,apple,8
1997,apple,10
1998,apple,11
1999,apple,14
2000,apple,10
2001,apple,7
2002,apple,14
2003,apple,9
2004,apple,7
2005,apple,14
2006,apple,14
2007,apple,9
2008,apple,10
2009,apple,14
2010,apple,9
2011,apple,9
2012,apple,11
2013,apple,7
2014,apple,8
2015,apple,11
2016,apple,11
2017,apple,13
2018,apple,12
2019,apple,9
2020,apple,9
2021,apple,8
2022,apple,7
2023,apple,9
2024,apple,12
2025,apple,9
2026,apple,12
2027,apple,19
2028,apple,15
2029,apple,9
2030,apple,11
2031,apple,9
2032,apple,9
2033,apple,8
2034,apple,9
2035,apple,9
2036,apple,11
2037,apple,14
2038,apple,9
2039,apple,8
2040,apple,14
2041,apple,14
2042,apple,10
2043,apple,14
2044,apple,11
2045,apple,8
2046,apple,10
2047,apple,13
2048,apple,10
2049,apple,12
2050,apple,10
2051,apple,9
2052,apple,10
2053,apple,11
2054,apple,12
2055,apple,12
2056,apple,9
2057,apple,7
2058,apple,12
2059,apple,12
2060,apple,7
2061,apple,12
2062,apple,9
2063,apple,9
2064,apple,11
2065,apple,15
2066,apple,9
2067,apple,10
2068,apple,7
2069,apple,13
2070,apple,8
2071,apple,11
2072,apple,10
2073,apple,11
2074,apple,14
2075,apple,11
2076,apple,11
2077,apple,8
2078,apple,13
2079,apple,9
2080,apple,14
2081,apple,13
2082,apple,14
2083,apple,8
2084,apple,11
2085,apple,9
2086,apple,12
2087,apple,9
2088,apple,9
2089,apple,7
2090,apple,9
2091,apple,10
2092,apple,9
2093,apple,9
2094,apple,8
2095,apple,11
2096,apple,8
2097,apple,9
2098,apple,9
2099,apple,11
2100,apple,7
2101,apple,17
2102,apple,10
2103,apple,12
2104,apple,12
2105,apple,8
2106,apple,10
2107,apple,10
2108,apple,10
2109,apple,8
2110,apple,9
2111,apple,10
2112,apple,8
2113,apple,12
2114,apple,9
2115,apple,10
2116,apple,7
2117,apple,11
2118,apple,13
2119,apple,18
2120,apple,10
2121,apple,14
2122,apple,9
2123,apple,11
2124,apple,10
2125,apple,8
2126,apple,11
2127,apple,13
2128,apple,9
2129,apple,10
2130,apple,13
2131,apple,14
2132,apple,8
2133,apple,10
2134,apple,7
2135,apple,12
2136,apple,9
2137,apple,10
2138,apple,9
2139,apple,11
2140,apple,12
2141,apple,12
2142,apple,10
2143,apple,8
2144,apple,7
2145,apple,9
2146,apple,11
2147,apple,9
2148,apple,11
2149,apple,8
2150,apple,10
2151,apple,14
2152,apple,12
2153,apple,9
2154,apple,11
2155,apple,8
2156,apple,10
2157,apple,8
2158,apple,14
2159,apple,8
2160,apple,13
2161,apple,7
2162,apple,11
2163,apple,10
2164,apple,9
2165,apple,9
2166,apple,17
2167,apple,10
2168,apple,11
2169,apple,12
2170,apple,8
2171,apple,13
2172,apple,11
2173,apple,11
2174,apple,13
2175,apple,10
2176,apple,9
2177,apple,8
2178,apple,11
2179,apple,8
2180,apple,8
2181,apple,10
2182,apple,8
2183,apple,8
2184,apple,9
2185,apple,16
2186,apple,9
2187,apple,10
2188,apple,9
2189,apple,9
2190,apple,9
2191,apple,9
2192,apple,12
2193,apple,10
2194,apple,11
2195,apple,8
2196,apple,11
2197,apple,9
2198,apple,12
2199,apple,9
2200,apple,12
2201,apple,8
2202,apple,8
2203,apple,12
2204,apple,13
2205,apple,9
2206,apple,9
2207,apple,13
2208,apple,10
2209,apple,10
2210,apple,13
2211,apple,8
2212,apple,9
2213,apple,9
2214,apple,12
2215,apple,13
2216,apple,9
2217,apple,9
2218,apple,9
2219,apple,7
2220,apple,10
2221,apple,11
2222,apple,7
2223,apple,10
2224,apple,10
2225,apple,9
2226,apple,12
2227,apple,10
2228,apple,12
2229,apple,7
2230,apple,11
2231,apple,12
2232,apple,16
2233,apple,12
2234,apple,12
2235,apple,9
2236,apple,8
2237,apple,9
2238,apple,9
2239,apple,10
2240,apple,14
2241,apple,12
2242,apple,12
2243,apple,10
2244,apple,9
2245,apple,12
2246,apple,10
2247,apple,8
2248,apple,9
2249,apple,9
2250,apple,10
2251,apple,13
2252,apple,9
2253,apple,10
2254,apple,11
2255,apple,9
2256,apple,11
2257,apple,8
2258,apple,12
2259,apple,12
2260,apple,9
2261,apple,10
2262,apple,7
2263,apple,10
2264,apple,12
2265,apple,9
2266,apple,13
2267,apple,9
2268,apple,11
2269,apple,10
2270,apple,12
2271,apple,12
2272,apple,10
2273,apple,7
2274,apple,7
2275,apple,14
2276,apple,9
2277,apple,11
2278,apple,8
2279,apple,10
2280,apple,11
2281,apple,10
2282,apple,8
2283,apple,10
2284,apple,9
2285,apple,10
2286,apple,10
2287,apple,8
2288,apple,7
2289,apple,15
2290,apple,9
2291,apple,8
2292,apple,10
2293,apple,9
2294,apple,11
2295,apple,8
2296,apple,8
2297,apple,9
2298,apple,9
2299,apple,12
2300,apple,11
2301,apple,11
2302,apple,9
2303,apple,9
2304,apple,8
2305,apple,9
2306,apple,12
2307,apple,9
2308,apple,11
2309,apple,11
2310,apple,10
2311,apple,13
2312,apple,12
2313,apple,7
2314,apple,13
2315,apple,10
2316,apple,16
2317,apple,9
2318,apple,12
2319,apple,10
2320,apple,10
2321,apple,8
2322,apple,10
2323,apple,11
2324,apple,12
2325,apple,12
2326,apple,8
2327,apple,11
2328,apple,9
2329,apple,8
2330,apple,8
2331,apple,9
2332,apple,10
2333,apple,13
2334,apple,9
2335,apple,9
2336,apple,11
2337,apple,11
2338,apple,8
2339,apple,11
2340,apple,11
2341,apple,9
2342,apple,9
2343,apple,11
2344,apple,8
2345,apple,13
2346,apple,9
2347,apple,7
2348,apple,13
2349,apple,8
2350,apple,9
2351,apple,9
2352,apple,8
2353,apple,10
2354,apple,8
2355,apple,11
2356,apple,9
2357,apple,12
2358,apple,8
2359,apple,8
2360,apple,9
2361,apple,10
2362,apple,9
2363,apple,10
2364,apple,10
2365,apple,7
2366,apple,7
2367,apple,9
2368,apple,13
2369,apple,11
2370,apple,7
2371,apple,19
2372,apple,10
2373,apple,15
2374,apple,15
2375,apple,12
2376,apple,11
2377,apple,7
2378,apple,9
2379,apple,10
2380,apple,11
2381,apple,12
2382,apple,11
2383,apple,8
2384,apple,9
2385,apple,9
2386,apple,13
2387,apple,11
2388,apple,7
2389,apple,9
2390,apple,12
2391,apple,11
2392,apple,9
2393,apple,10
2394,apple,7
2395,apple,12
2396,apple,10
2397,apple,15
2398,apple,9
2399,apple,12
2400,apple,9
2401,apple,12
2402,apple,13
2403,apple,9
2404,apple,13
2405,apple,7
2406,apple,7
2407,apple,9
2408,apple,8
2409,apple,8
2410,apple,7
2411,apple,12
2412,apple,10
2413,apple,7
2414,apple,11
2415,apple,13
2416,apple,9
2417,apple,10
2418,apple,11
2419,apple,8
2420,apple,10
2421,apple,11
2422,apple,12
2423,apple,9
2424,apple,8
2425,apple,12
2426,apple,7
2427,apple,12
2428,apple,13
2429,apple,17
2430,apple,13
2431,apple,10
2432,apple,14
2433,apple,12
2434,apple,10
2435,apple,11
2436,apple,13
2437,apple,13
2438,apple,8
2439,apple,8
2440,apple,10
2441,apple,7
2442,apple,10
2443,apple,7
2444,apple,13
2445,apple,9
2446,apple,7
2447,apple,12
2448,apple,14
2449,apple,7
2450,apple,9
2451,apple,9
2452,apple,9
2453,apple,11
2454,apple,11
2455,apple,13
2456,apple,9
2457,apple,9
2458,apple,9
2459,apple,10
2460,apple,9
2461,apple,20
2462,apple,11
2463,apple,9
2464,apple,10
2465,apple,13
2466,apple,10
2467,apple,13
2468,apple,8
2469,apple,9
2470,apple,10
2471,apple,8
2472,apple,7
2473,apple,7
2474,apple,12
2475,apple,12
2476,apple,13
2477,apple,9
2478,apple,10
2479,apple,11
2480,apple,14
2481,apple,9
2482,apple,9
2483,apple,9
2484,apple,12
2485,apple,12
2486,apple,10
2487,apple,9
2488,apple,12
2489,apple,11
2490,apple,8
2491,apple,10
2492,apple,7
2493,apple,11
2494,apple,14
2495,apple,8
2496,apple,14
2497,apple,9
2498,apple,10
2499,apple,9
2500,apple,9
2501,apple,9
2502,apple,10
2503,apple,7
2504,apple,8
2505,apple,10
2506,apple,8
2507,apple,9
2508,apple,7
2509,apple,10
2510,apple,10
2511,apple,10
2512,apple,10
2513,apple,7
2514,apple,12
2515,apple,7
2516,apple,8
2517,apple,10
2518,apple,13
2519,apple,9
2520,apple,10
2521,apple,11
2522,apple,9
2523,apple,15
2524,apple,8
2525,apple,9
2526,apple,11
2527,apple,9
2528,apple,11
2529,apple,8
2530,apple,12
2531,apple,10
2532,apple,8
2533,apple,8
2534,apple,9
2535,apple,10
2536,apple,8
2537,apple,9
2538,apple,11
2539,apple,14
2540,apple,7
2541,apple,9
2542,apple,11
2543,apple,7
2544,apple,13
2545,apple,7
2546,apple,7
2547,apple,10
2548,apple,12
2549,apple,7
2550,apple,15
2551,apple,9
2552,apple,9
2553,apple,12
2554,apple,7
2555,apple,9
2556,apple,8
2557,apple,12
2558,apple,9
2559,apple,10
2560,apple,13
2561,apple,11
2562,apple,10
2563,apple,7
2564,apple,11
2565,apple,13
2566,apple,7
2567,apple,8
2568,apple,9
2569,apple,9
2570,apple,9
2571,apple,12
2572,apple,9
2573,apple,7
2574,apple,9
2575,apple,11
2576,apple,15
2577,apple,12
2578,apple,9
2579,apple,10
2580,apple,9
2581,apple,15
2582,apple,9
2583,apple,9
2584,apple,7
2585,apple,9
2586,apple,8
2587,apple,10
2588,apple,12
2589,apple,13
2590,apple,13
2591,apple,13
2592,apple,11
2593,apple,8
2594,apple,14
2595,apple,7
2596,apple,19
2597,apple,11
2598,apple,11
2599,apple,10
2600,apple,12
2601,apple,10
2602,apple,9
2603,apple,12
2604,apple,9
2605,apple,15
2606,apple,8
2607,apple,7
2608,apple,11
2609,apple,7
2610,apple,19
2611,apple,11
2612,apple,10
2613,apple,14
2614,apple,10
2615,apple,9
2616,apple,10
2617,apple,9
2618,apple,13
2619,apple,11
2620,apple,9
2621,apple,9
2622,apple,12
2623,apple,12
2624,apple,12
2625,apple,9
2626,apple,7
2627,apple,9
2628,apple,10
2629,apple,9
2630,apple,12
2631,apple,10
2632,apple,10
2633,apple,9
2634,apple,10
2635,apple,9
2636,apple,16
2637,apple,15
2638,apple,11
2639,apple,13
2640,apple,8
2641,apple,12
2642,apple,11
2643,apple,9
2644,apple,8
2645,apple,10
2646,apple,17
2647,apple,10
2648,apple,12
2649,apple,16
2650,apple,12
2651,apple,9
2652,apple,10
2653,apple,11
2654,apple,7
2655,apple,8
2656,apple,9
2657,apple,8
2658,apple,9
2659,apple,9
2660,apple,9
2661,apple,10
2662,apple,10
2663,apple,7
2664,apple,10
2665,apple,11
2666,apple,7
2667,apple,12
2668,apple,9
2669,apple,9
2670,apple,11
2671,apple,11
2672,apple,9
2673,apple,15
2674,apple,8
2675,apple,13
2676,apple,10
2677,apple,10
2678,apple,16
2679,apple,10
2680,apple,9
2681,apple,12
2682,apple,10
2683,apple,12
2684,apple,9
2685,apple,8
2686,apple,10
2687,apple,9
2688,apple,11
2689,apple,8
2690,apple,10
2691,apple,11
2692,apple,9
2693,apple,7
2694,apple,10
2695,apple,9
2696,apple,8
2697,apple,12
2698,apple,8
2699,apple,10
2700,apple,7
2701,apple,17
2702,apple,14
2703,apple,9
2704,apple,11
2705,apple,7
2706,apple,12
2707,apple,14
2708,apple,10
2709,apple,11
2710,apple,12
2711,apple,8
2712,apple,9
2713,apple,10
2714,apple,10
2715,apple,9
2716,apple,11
2717,apple,9
2718,apple,8
2719,apple,9
2720,apple,11
2721,apple,10
2722,apple,8
2723,apple,9
2724,apple,10
2725,apple,8
2726,apple,8
2727,apple,9
2728,apple,10
2729,apple,10
2730,apple,11
2731,apple,11
2732,apple,7
2733,apple,11
2734,apple,14
2735,apple,9
2736,apple,16
2737,apple,13
2738,apple,9
2739,apple,7
2740,apple,11
2741,apple,11
2742,apple,8
2743,apple,12
2744,apple,16
2745,apple,8
2746,apple,7
2747,apple,10
2748,apple,10
2749,apple,7
2750,apple,10
2751,apple,9
2752,apple,9
2753,apple,12
2754,apple,9
2755,apple,11
2756,apple,13
2757,apple,9
2758,apple,8
2759,apple,10
2760,apple,11
2761,apple,12
2762,apple,12
2763,apple,7
2764,apple,10
2765,apple,9
2766,apple,17
2767,apple,9
2768,apple,10
2769,apple,17
2770,apple,10
2771,apple,12
2772,apple,8
2773,apple,10
2774,apple,11
2775,apple,13
2776,apple,9
2777,apple,7
2778,apple,9
2779,apple,11
2780,apple,12
2781,apple,12
2782,apple,9
2783,apple,10
2784,apple,8
2785,apple,9
2786,apple,10
2787,apple,7
2788,apple,8
2789,apple,11
2790,apple,8
2791,apple,9
2792,apple,9
2793,apple,14
2794,apple,10
2795,apple,10
2796,apple,10
2797,apple,9
2798,apple,13
2799,apple,8
2800,apple,9
2801,apple,9
2802,apple,9
2803,apple,10
2804,apple,9
2805,apple,11
2806,apple,11
2807,apple,10
2808,apple,11
2809,apple,8
2810,apple,7
2811,apple,8
2812,apple,11
2813,apple,10
2814,apple,10
2815,apple,14
2816,apple,9
2817,apple,9
2818,apple,10
2819,apple,9
2820,apple,8
2821,apple,10
2822,apple,9
2823,apple,8
2824,apple,10
2825,apple,7
2826,apple,9
2827,apple,13
2828,apple,7
2829,apple,11
2830,apple,8
2831,apple,10
2832,apple,12
2833,apple,9
2834,apple,9
2835,apple,10
2836,apple,10
2837,apple,8
2838,apple,12
2839,apple,10
2840,apple,11
2841,apple,12
2842,apple,9
2843,apple,10
2844,apple,9
2845,apple,10
2846,apple,10
2847,apple,12
2848,apple,7
2849,apple,11
2850,apple,12
2851,apple,11
2852,apple,10
2853,apple,8
2854,apple,8
2855,apple,12
2856,apple,12
2857,apple,11
2858,apple,10
2859,apple,10
2860,apple,9
2861,apple,8
2862,apple,9
2863,apple,9
2864,apple,7
2865,apple,13
2866,apple,9
2867,apple,8
2868,apple,7
2869,apple,7
2870,apple,11
2871,apple,14
2872,apple,10
2873,apple,10
2874,apple,7
2875,apple,11
2876,apple,9
2877,apple,8
2878,apple,13
2879,apple,11
2880,apple,9
2881,apple,7
2882,apple,14
2883,apple,13
2884,apple,17
2885,apple,10
2886,apple,9
2887,apple,7
2888,apple,10
2889,apple,12
2890,apple,10
2891,apple,7
2892,apple,11
2893,apple,11
2894,apple,7
2895,apple,13
2896,apple,9
2897,apple,8
2898,apple,10
2899,apple,12
2900,apple,9
2901,apple,12
2902,apple,15
2903,apple,9
2904,apple,16
2905,apple,8
2906,apple,14
2907,apple,9
2908,apple,11
2909,apple,9
2910,apple,11
2911,apple,8
2912,apple,11
2913,apple,10
2914,apple,14
2915,apple,10
2916,apple,11
2917,apple,10
2918,apple,14
2919,apple,8
2920,apple,9
2921,apple,10
2922,apple,13
2923,apple,10
2924,apple,9
2925,apple,12
2926,apple,16
2927,apple,13
2928,apple,14
2929,apple,7
2930,apple,8
2931,apple,9
2932,apple,9
2933,apple,7
2934,apple,9
2935,apple,11
2936,apple,9
2937,apple,10
2938,apple,13
2939,apple,12
2940,apple,11
2941,apple,8
2942,apple,10
2943,apple,8
2944,apple,11
2945,apple,8
2946,apple,14
2947,apple,10
2948,apple,11
2949,apple,7
2950,apple,18
2951,apple,9
2952,apple,7
2953,apple,10
2954,apple,8
2955,apple,7
2956,apple,12
2957,apple,10
2958,apple,13
2959,apple,14
2960,apple,12
2961,apple,8
2962,apple,11
2963,apple,11
2964,apple,11
2965,apple,8
2966,apple,12
2967,apple,10
2968,apple,13
2969,apple,10
2970,apple,18
2971,apple,8
2972,apple,8
2973,apple,10
2974,apple,8
2975,apple,9
2976,apple,12
2977,apple,9
2978,apple,7
2979,apple,8
2980,apple,11
2981,apple,9
2982,apple,7
2983,apple,9
2984,apple,15
2985,apple,10
2986,apple,9
2987,apple,9
2988,apple,10
2989,apple,12
2990,apple,10
2991,apple,10
2992,apple,10
2993,apple,8
2994,apple,12
2995,apple,11
2996,apple,11
2997,apple,10
2998,apple,17
2999,apple,14
3000,apple,11
3001,cactus,21
3002,cactus,20
3003,cactus,14
3004,cactus,15
3005,cactus,7
3006,cactus,21
3007,cactus,12
3008,cactus,9
3009,cactus,23
3010,cactus,10
3011,cactus,11
3012,cactus,13
3013,cactus,12
3014,cactus,13
3015,cactus,9
3016,cactus,10
3017,cactus,13
3018,cactus,11
3019,cactus,14
3020,cactus,11
3021,cactus,14
3022,cactus,22
3023,cactus,13
3024,cactus,15
3025,cactus,9
3026,cactus,20
3027,cactus,15
3028,cactus,15
3029,cactus,15
3030,cactus,11
3031,cactus,14
3032,cactus,11
3033,cactus,15
3034,cactus,16
3035,cactus,15
3036,cactus,14
3037,cactus,11
3038,cactus,18
3039,cactus,11
3040,cactus,16
3041,cactus,21
3042,cactus,13
3043,cactus,20
3044,cactus,8
3045,cactus,12
3046,cactus,16
3047,cactus,19
3048,cactus,15
3049,cactus,13
3050,cactus,14
3051,cactus,12
3052,cactus,12
3053,cactus,11
3054,cactus,18
3055,cactus,18
3056,cactus,21
3057,cactus,13
3058,cactus,8
3059,cactus,9
3060,cactus,10
3061,cactus,9
3062,cactus,17
3063,cactus,13
3064,cactus,11
3065,cactus,12
3066,cactus,24
3067,cactus,10
3068,cactus,12
3069,cactus,11
3070,cactus,16
3071,cactus,17
3072,cactus,13
3073,cactus,15
3074,cactus,20
3075,cactus,17
3076,cactus,18
3077,cactus,10
3078,cactus,14
3079,cactus,10
3080,cactus,12
3081,cactus,13
3082,cactus,14
3083,cactus,14
3084,cactus,10
3085,cactus,16
3086,cactus,17
3087,cactus,14
3088,cactus,9
3089,cactus,10
3090,cactus,16
3091,cactus,11
3092,cactus,15
3093,cactus,7
3094,cactus,9
3095,cactus,12
3096,cactus,15
3097,cactus,10
3098,cactus,9
3099,cactus,14
3100,cactus,7
3101,cactus,12
3102,cactus,15
3103,cactus,12
3104,cactus,18
3105,cactus,9
3106,cactus,9
3107,cactus,18
3108,cactus,9
3109,cactus,15
3110,cactus,11
3111,cactus,14
3112,cactus,12
3113,cactus,10
3114,cactus,16
3115,cactus,14
3116,cactus,13
3117,cactus,13
3118,cactus,15
3119,cactus,19
3120,cactus,11
3121,cactus,14
3122,cactus,8
3123,cactus,22
3124,cactus,9
3125,cactus,8
3126,cactus,8
3127,cactus,10
3128,cactus,13
3129,cactus,17
3130,cactus,11
3131,cactus,14
3132,cactus,14
3133,cactus,18
3134,cactus,15
3135,cactus,18
3136,cactus,24
3137,cactus,18
3138,cactus,16
3139,cactus,17
3140,cactus,10
3141,cactus,10
3142,cactus,10
3143,cactus,12
3144,cactus,10
3145,cactus,14
3146,cactus,10
3147,cactus,8
3148,cactus,12
3149,cactus,19
3150,cactus,14
3151,cactus,15
